rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10741,SYNTH-10741,0,32,0.001319,0.0,0.00048,7500.98,BUF 50%; NE 13%; IND 9%
5552,SYNTH-18601,SYNTH-18601,0,32,0.001319,0.0,0.00024,1232.0,BUF 43%; NE 12%; IND 10%
5553,SYNTH-14615,SYNTH-14615,0,32,0.001319,0.0,0.00024,1231.69,BUF 37%; NE 13%; IND 8%
5554,SYNTH-12872,SYNTH-12872,0,32,0.001319,0.0,0.00032,1231.56,BUF 47%; NE 10%; IND 10%
5555,SYNTH-04832,SYNTH-04832,0,32,0.001319,0.0,0.00016,1231.37,BUF 37%; NE 11%; BAL 9%
5556,SYNTH-11623,SYNTH-11623,0,32,0.001319,0.0,0.00016,1230.9,BUF 36%; NE 14%; IND 8%
5557,SYNTH-10432,SYNTH-10432,0,32,0.001319,0.0,0.00016,1230.88,BUF 43%; NE 11%; IND 10%
5558,SYNTH-14568,SYNTH-14568,0,32,0.001319,0.0,0.00016,1230.88,BUF 36%; NE 11%; IND 10%
5559,SYNTH-15832,SYNTH-15832,0,32,0.001319,0.0,0.00016,1230.88,BUF 47%; NE 14%; IND 8%
5560,SYNTH-22529,SYNTH-22529,0,32,0.001319,0.0,8e-05,1230.77,BUF 39%; NE 12%; IND 9%
5561,SYNTH-11167,SYNTH-11167,0,32,0.001319,0.0,8e-05,1230.77,BUF 35%; IND 11%; NE 10%
5562,SYNTH-05848,SYNTH-05848,0,32,0.001319,0.0,8e-05,1230.77,BUF 40%; NE 12%; IND 10%
5563,SYNTH-22483,SYNTH-22483,0,32,0.001319,0.0,8e-05,1230.77,BUF 34%; NE 11%; IND 9%
5564,SYNTH-21176,SYNTH-21176,0,32,0.001319,0.0,8e-05,1230.77,BUF 42%; NE 12%; IND 11%
5565,SYNTH-06456,SYNTH-06456,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 16%; SF 7%
5566,SYNTH-14605,SYNTH-14605,0,32,0.001319,0.0,8e-05,1230.77,BUF 49%; IND 11%; NE 10%
5567,SYNTH-10203,SYNTH-10203,0,32,0.001319,0.0,8e-05,1230.77,BUF 35%; NE 14%; IND 8%
5568,SYNTH-13996,SYNTH-13996,0,32,0.001319,0.0,8e-05,1230.77,BUF 38%; IND 10%; BAL 10%
5569,SYNTH-20217,SYNTH-20217,0,32,0.001319,0.0,8e-05,1230.77,BUF 41%; NE 11%; IND 10%
5570,SYNTH-02353,SYNTH-02353,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 14%; IND 8%
5571,SYNTH-18066,SYNTH-18066,0,32,0.001319,0.0,8e-05,1230.77,BUF 32%; NE 11%; IND 9%
5572,SYNTH-09198,SYNTH-09198,0,32,0.001319,0.0,8e-05,1230.77,BUF 42%; NE 11%; IND 10%
5573,SYNTH-15232,SYNTH-15232,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 11%; BAL 10%
5574,SYNTH-23611,SYNTH-23611,0,32,0.001319,0.0,8e-05,1230.77,BUF 26%; NE 10%; IND 8%
5575,SYNTH-01255,SYNTH-01255,0,32,0.001319,0.0,8e-05,1230.77,BUF 39%; BAL 13%; NE 9%
5576,SYNTH-00786,SYNTH-00786,0,32,0.001319,0.0,8e-05,1230.77,BUF 33%; NE 15%; IND 7%
5577,SYNTH-11339,SYNTH-11339,0,32,0.001319,0.0,8e-05,1230.77,BUF 48%; NE 15%; IND 8%
5578,SYNTH-01714,SYNTH-01714,0,32,0.001319,0.0,8e-05,1230.77,BUF 39%; NE 13%; IND 9%
5579,SYNTH-23918,SYNTH-23918,0,32,0.001319,0.0,8e-05,1230.77,BUF 35%; NE 12%; IND 9%
5580,SYNTH-18644,SYNTH-18644,0,32,0.001319,0.0,8e-05,1230.77,BUF 50%; NE 13%; IND 10%
5581,SYNTH-08063,SYNTH-08063,0,32,0.001319,0.0,8e-05,1230.77,BUF 45%; NE 12%; IND 9%
5582,SYNTH-14235,SYNTH-14235,0,32,0.001319,0.0,8e-05,1230.77,BUF 34%; NE 13%; IND 8%
5583,SYNTH-00891,SYNTH-00891,0,32,0.001319,0.0,8e-05,1230.77,BUF 40%; NE 14%; IND 8%
5584,SYNTH-06334,SYNTH-06334,0,32,0.001319,0.0,8e-05,1230.77,BUF 41%; IND 11%; NE 10%
5585,SYNTH-18235,SYNTH-18235,0,32,0.001319,0.0,8e-05,1230.77,BUF 49%; NE 11%; IND 10%
5586,SYNTH-05999,SYNTH-05999,0,32,0.001319,0.0,8e-05,1230.77,BUF 43%; NE 11%; IND 10%
5587,SYNTH-00368,SYNTH-00368,0,32,0.001319,0.0,8e-05,1230.77,BUF 35%; NE 11%; BAL 9%
5588,SYNTH-14622,SYNTH-14622,0,32,0.001319,0.0,8e-05,1230.77,BUF 44%; NE 11%; IND 10%
5589,SYNTH-20223,SYNTH-20223,0,32,0.001319,0.0,8e-05,1230.77,BUF 28%; NE 13%; IND 7%
5590,SYNTH-09173,SYNTH-09173,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 14%; IND 9%
5591,SYNTH-21578,SYNTH-21578,0,32,0.001319,0.0,8e-05,1230.77,BUF 46%; NE 14%; IND 9%
5592,SYNTH-13827,SYNTH-13827,0,32,0.001319,0.0,8e-05,1230.77,BUF 36%; NE 12%; IND 9%
5593,SYNTH-08245,SYNTH-08245,0,32,0.001319,0.0,8e-05,1230.77,BUF 49%; NE 12%; IND 10%
5594,SYNTH-19826,SYNTH-19826,0,32,0.001319,0.0,8e-05,1230.77,BUF 36%; IND 10%; BAL 9%
5595,SYNTH-14216,SYNTH-14216,0,32,0.001319,0.0,8e-05,1230.77,BUF 43%; IND 12%; NE 10%
5596,SYNTH-18851,SYNTH-18851,0,32,0.001319,0.0,8e-05,1230.77,BUF 47%; NE 12%; IND 11%
5597,SYNTH-09500,SYNTH-09500,0,32,0.001319,0.0,8e-05,1230.77,BUF 34%; NE 12%; IND 9%
5598,SYNTH-06624,SYNTH-06624,0,32,0.001319,0.0,8e-05,1230.77,BUF 36%; IND 11%; NE 9%
5599,SYNTH-11281,SYNTH-11281,0,32,0.001319,0.0,8e-05,1230.77,BUF 32%; NE 14%; IND 8%
5600,SYNTH-14328,SYNTH-14328,0,32,0.001319,0.0,8e-05,1230.77,BUF 45%; NE 12%; IND 9%
5601,SYNTH-08297,SYNTH-08297,0,32,0.001319,0.0,8e-05,1230.77,BUF 30%; NE 13%; IND 7%
5602,SYNTH-05463,SYNTH-05463,0,32,0.001319,0.0,8e-05,1230.77,BUF 36%; NE 12%; IND 8%
5603,SYNTH-03517,SYNTH-03517,0,32,0.001319,0.0,8e-05,1230.77,BUF 46%; NE 11%; IND 10%
5604,SYNTH-10183,SYNTH-10183,0,32,0.001319,0.0,8e-05,1230.77,BUF 41%; NE 11%; IND 10%
5605,SYNTH-10143,SYNTH-10143,0,32,0.001319,0.0,8e-05,1230.77,BUF 41%; NE 12%; IND 10%
5606,SYNTH-05799,SYNTH-05799,0,32,0.001319,0.0,8e-05,1230.77,BUF 33%; NE 12%; BAL 8%
5607,SYNTH-13986,SYNTH-13986,0,32,0.001319,0.0,8e-05,1230.77,BUF 33%; NE 10%; IND 9%
5608,SYNTH-01216,SYNTH-01216,0,32,0.001319,0.0,8e-05,1230.77,BUF 28%; NE 10%; BAL 10%
5609,SYNTH-01159,SYNTH-01159,0,32,0.001319,0.0,8e-05,1230.77,BUF 34%; NE 11%; IND 8%
5610,SYNTH-04914,SYNTH-04914,0,32,0.001319,0.0,8e-05,1230.77,BUF 36%; NE 13%; IND 8%
5611,SYNTH-10995,SYNTH-10995,0,32,0.001319,0.0,8e-05,1230.77,BUF 44%; NE 15%; IND 8%
5612,SYNTH-12319,SYNTH-12319,0,32,0.001319,0.0,8e-05,1230.77,BUF 36%; NE 11%; IND 9%
5613,SYNTH-05887,SYNTH-05887,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 11%; IND 10%
5614,SYNTH-23710,SYNTH-23710,0,32,0.001319,0.0,8e-05,1230.77,BUF 33%; NE 11%; IND 9%
5615,SYNTH-19781,SYNTH-19781,0,32,0.001319,0.0,8e-05,1230.77,BUF 43%; NE 14%; IND 9%
5616,SYNTH-18405,SYNTH-18405,0,32,0.001319,0.0,8e-05,1230.77,BUF 41%; NE 13%; IND 10%
5617,SYNTH-04974,SYNTH-04974,0,32,0.001319,0.0,8e-05,1230.77,BUF 27%; NE 10%; IND 9%
5618,SYNTH-20181,SYNTH-20181,0,32,0.001319,0.0,8e-05,1230.77,BUF 40%; NE 15%; IND 7%
5619,SYNTH-08658,SYNTH-08658,0,32,0.001319,0.0,8e-05,1230.77,BUF 34%; NE 14%; IND 8%
5620,SYNTH-08150,SYNTH-08150,0,32,0.001319,0.0,8e-05,1230.77,BUF 39%; NE 14%; IND 8%
5621,SYNTH-14196,SYNTH-14196,0,32,0.001319,0.0,8e-05,1230.77,BUF 40%; NE 14%; IND 8%
5622,SYNTH-09800,SYNTH-09800,0,32,0.001319,0.0,8e-05,1230.77,BUF 30%; NE 12%; IND 9%
5623,SYNTH-07332,SYNTH-07332,0,32,0.001319,0.0,8e-05,1230.77,BUF 31%; NE 11%; IND 9%
5624,SYNTH-04267,SYNTH-04267,0,32,0.001319,0.0,8e-05,1230.77,BUF 46%; NE 12%; IND 10%
5625,SYNTH-11575,SYNTH-11575,0,32,0.001319,0.0,8e-05,1230.77,BUF 51%; NE 12%; IND 9%
5626,SYNTH-08679,SYNTH-08679,0,32,0.001319,0.0,8e-05,1230.77,BUF 43%; NE 11%; IND 10%
5627,SYNTH-13902,SYNTH-13902,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 13%; IND 9%
5628,SYNTH-03562,SYNTH-03562,0,32,0.001319,0.0,8e-05,1230.77,BUF 41%; NE 16%; IND 7%
5629,SYNTH-23036,SYNTH-23036,0,32,0.001319,0.0,8e-05,1230.77,BUF 38%; NE 12%; IND 9%
5630,SYNTH-23014,SYNTH-23014,0,32,0.001319,0.0,8e-05,1230.77,BUF 30%; NE 13%; IND 8%
5631,SYNTH-09689,SYNTH-09689,0,32,0.001319,0.0,8e-05,1230.77,BUF 43%; NE 14%; IND 8%
5632,SYNTH-01318,SYNTH-01318,0,32,0.001319,0.0,8e-05,1230.77,BUF 44%; NE 13%; IND 10%
5633,SYNTH-05679,SYNTH-05679,0,32,0.001319,0.0,8e-05,1230.77,BUF 53%; IND 12%; NE 10%
5634,SYNTH-21593,SYNTH-21593,0,32,0.001319,0.0,8e-05,1230.77,BUF 42%; NE 13%; IND 9%
5635,SYNTH-04208,SYNTH-04208,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 16%; IND 7%
5636,SYNTH-09752,SYNTH-09752,0,32,0.001319,0.0,8e-05,1230.77,BUF 37%; NE 13%; IND 9%
5637,SYNTH-23817,SYNTH-23817,0,32,0.001319,0.0,8e-05,1230.77,BUF 51%; IND 12%; NE 11%
5638,SYNTH-00537,SYNTH-00537,0,32,0.001319,0.0,8e-05,1230.77,BUF 38%; NE 11%; IND 10%
5639,SYNTH-18957,SYNTH-18957,0,32,0.001319,0.0,0.00016,1230.49,BUF 38%; NE 13%; IND 8%
5640,SYNTH-00958,SYNTH-00958,0,32,0.001319,0.0,0.00032,1230.01,BUF 42%; NE 11%; BAL 10%
5641,SYNTH-23213,SYNTH-23213,0,32,0.001319,0.0,0.00024,1229.48,BUF 42%; NE 15%; IND 9%
5642,SYNTH-21798,SYNTH-21798,0,32,0.001319,0.0,0.00032,1229.46,BUF 37%; NE 14%; IND 8%
5643,SYNTH-14293,SYNTH-14293,0,32,0.001319,0.0,0.00016,1229.22,BUF 45%; NE 13%; IND 9%
5644,SYNTH-00254,SYNTH-00254,0,32,0.001319,0.0,0.00024,1229.17,BUF 47%; NE 11%; IND 10%
5645,SYNTH-12074,SYNTH-12074,0,32,0.001319,0.0,0.00024,1229.07,BUF 56%; IND 10%; BAL 9%
5646,SYNTH-04038,SYNTH-04038,0,32,0.001319,0.0,0.00016,1229.07,BUF 33%; NE 13%; IND 8%
5647,SYNTH-01313,SYNTH-01313,0,32,0.001319,0.0,0.00016,1228.57,BUF 51%; NE 13%; IND 9%
5648,SYNTH-14259,SYNTH-14259,0,32,0.001319,0.0,0.00024,1228.35,BUF 35%; NE 13%; IND 9%
5649,SYNTH-02650,SYNTH-02650,0,32,0.001319,0.0,0.00016,1228.26,BUF 47%; NE 14%; IND 8%
5650,SYNTH-09880,SYNTH-09880,0,32,0.001319,0.0,0.00016,1227.49,BUF 42%; NE 14%; IND 7%
5651,SYNTH-18267,SYNTH-18267,0,32,0.001319,0.0,0.00024,1227.34,BUF 42%; NE 11%; IND 10%
5652,SYNTH-21462,SYNTH-21462,0,32,0.001319,0.0,0.00016,1227.27,BUF 47%; NE 14%; IND 9%
5653,SYNTH-03757,SYNTH-03757,0,32,0.001319,0.0,0.00032,1227.26,BUF 33%; NE 13%; IND 9%
5654,SYNTH-07522,SYNTH-07522,0,32,0.001319,0.0,0.00024,1226.77,BUF 32%; NE 11%; BAL 9%
5655,SYNTH-15484,SYNTH-15484,0,32,0.001319,0.0,0.00024,1225.22,BUF 48%; NE 13%; IND 9%
5656,SYNTH-05609,SYNTH-05609,0,32,0.001319,0.0,0.00024,1225.18,BUF 35%; NE 11%; IND 9%
5657,SYNTH-13888,SYNTH-13888,0,32,0.001319,0.0,0.00016,1224.81,BUF 33%; NE 11%; IND 9%
5658,SYNTH-22807,SYNTH-22807,0,32,0.001319,0.0,0.00032,1223.97,BUF 46%; NE 11%; IND 10%
5659,SYNTH-06910,SYNTH-06910,0,32,0.001319,0.0,0.00032,1223.79,BUF 43%; NE 12%; IND 9%
5660,SYNTH-00596,SYNTH-00596,0,32,0.001319,0.0,0.00048,1223.7,BUF 54%; NE 14%; IND 8%
5661,SYNTH-00059,SYNTH-00059,0,32,0.001319,0.0,0.00016,1223.65,BUF 48%; NE 12%; IND 11%
5662,SYNTH-10679,SYNTH-10679,0,32,0.001319,0.0,0.00016,1223.56,BUF 24%; BAL 11%; NE 9%
5663,SYNTH-13299,SYNTH-13299,0,32,0.001319,0.0,0.00016,1223.53,BUF 46%; NE 13%; IND 10%
5664,SYNTH-21410,SYNTH-21410,0,32,0.001319,0.0,0.00024,1223.14,BUF 41%; NE 14%; IND 7%
5665,SYNTH-20471,SYNTH-20471,0,32,0.001319,0.0,0.00024,1223.1,BUF 53%; NE 12%; IND 10%
5666,SYNTH-20564,SYNTH-20564,0,32,0.001319,0.0,0.00024,1222.61,BUF 51%; IND 11%; NE 10%
5667,SYNTH-04032,SYNTH-04032,0,32,0.001319,0.0,0.00016,1222.22,BUF 42%; NE 13%; IND 10%
5668,SYNTH-05774,SYNTH-05774,0,32,0.001319,0.0,0.00016,1221.88,BUF 41%; NE 14%; IND 8%
5669,SYNTH-09622,SYNTH-09622,0,32,0.001319,0.0,0.00016,1221.88,BUF 34%; NE 13%; IND 8%
5670,SYNTH-17717,SYNTH-17717,0,32,0.001319,0.0,0.00016,1221.88,BUF 37%; NE 13%; IND 8%
5671,SYNTH-13498,SYNTH-13498,0,32,0.001319,0.0,0.00024,1220.4,BUF 50%; NE 13%; IND 8%
5672,SYNTH-05632,SYNTH-05632,0,32,0.001319,0.0,0.00032,1220.18,BUF 35%; NE 13%; IND 8%
5673,SYNTH-23543,SYNTH-23543,0,32,0.001319,0.0,0.0004,1219.93,BUF 53%; NE 12%; IND 9%
5674,SYNTH-03286,SYNTH-03286,0,32,0.001319,0.0,0.00016,1218.05,BUF 46%; NE 13%; IND 9%
5675,SYNTH-08543,SYNTH-08543,0,32,0.001319,0.0,0.00024,1217.68,BUF 47%; NE 15%; IND 9%
5676,SYNTH-21613,SYNTH-21613,0,32,0.001319,0.0,0.00024,1217.45,BUF 53%; NE 12%; IND 9%
5677,SYNTH-03998,SYNTH-03998,0,32,0.001319,0.0,0.00016,1217.19,BUF 47%; NE 11%; IND 10%
5678,SYNTH-16858,SYNTH-16858,0,32,0.001319,0.0,0.00016,1216.52,BUF 46%; NE 14%; IND 9%
5679,SYNTH-00153,SYNTH-00153,0,32,0.001319,0.0,0.00016,1216.06,BUF 46%; NE 11%; IND 10%
5680,SYNTH-04741,SYNTH-04741,0,32,0.001319,0.0,0.00016,1216.06,BUF 47%; IND 11%; BAL 11%
5681,SYNTH-16279,SYNTH-16279,0,32,0.001319,0.0,0.00016,1216.06,BUF 32%; NE 10%; IND 9%
5682,SYNTH-11681,SYNTH-11681,0,32,0.001319,0.0,0.00016,1215.73,BUF 43%; NE 13%; IND 9%
5683,SYNTH-18322,SYNTH-18322,0,32,0.001319,0.0,0.00016,1215.66,BUF 50%; NE 11%; IND 11%
5684,SYNTH-12701,SYNTH-12701,0,32,0.001319,0.0,0.00016,1215.38,BUF 46%; NE 12%; IND 9%
5685,SYNTH-09976,SYNTH-09976,0,32,0.001319,0.0,0.00016,1215.35,BUF 42%; NE 13%; IND 10%
5686,SYNTH-08726,SYNTH-08726,0,32,0.001319,0.0,0.00016,1215.35,BUF 31%; IND 10%; NE 9%
5687,SYNTH-04944,SYNTH-04944,0,32,0.001319,0.0,0.00032,1215.2,BUF 31%; NE 11%; IND 8%
5688,SYNTH-01876,SYNTH-01876,0,32,0.001319,0.0,0.00024,1214.98,BUF 40%; NE 11%; BAL 10%
5689,SYNTH-13525,SYNTH-13525,0,32,0.001319,0.0,0.00024,1214.25,BUF 47%; NE 13%; IND 8%
5690,SYNTH-10899,SYNTH-10899,0,32,0.001319,0.0,0.00048,1213.98,BUF 50%; NE 12%; IND 9%
5691,SYNTH-22033,SYNTH-22033,0,32,0.001319,0.0,0.00016,1213.46,BUF 39%; NE 14%; IND 8%
5692,SYNTH-13693,SYNTH-13693,0,32,0.001319,0.0,0.00016,1213.36,BUF 34%; BAL 11%; NE 11%
5693,SYNTH-01095,SYNTH-01095,0,32,0.001319,0.0,0.00032,1213.09,BUF 46%; NE 12%; IND 10%
5694,SYNTH-16934,SYNTH-16934,0,32,0.001319,0.0,0.00024,1213.04,BUF 42%; NE 14%; IND 9%
5695,SYNTH-07683,SYNTH-07683,0,32,0.001319,0.0,0.00024,1213.0,BUF 37%; NE 15%; IND 8%
5696,SYNTH-11541,SYNTH-11541,0,32,0.001319,0.0,0.00016,1212.36,BUF 39%; NE 15%; IND 8%
5697,SYNTH-16923,SYNTH-16923,0,32,0.001319,0.0,0.00016,1212.12,BUF 45%; NE 14%; IND 8%
5698,SYNTH-23172,SYNTH-23172,0,32,0.001319,0.0,0.00016,1212.12,BUF 34%; NE 12%; IND 8%
5699,SYNTH-10115,SYNTH-10115,0,32,0.001319,0.0,0.00016,1211.78,BUF 44%; NE 12%; IND 10%
5700,SYNTH-12950,SYNTH-12950,0,32,0.001319,0.0,0.00016,1211.78,BUF 40%; NE 12%; IND 9%
5701,SYNTH-13591,SYNTH-13591,0,32,0.001319,0.0,0.0004,1211.67,BUF 51%; NE 13%; IND 9%
5702,SYNTH-12422,SYNTH-12422,0,32,0.001319,0.0,0.0004,1211.62,BUF 40%; NE 15%; IND 7%
5703,SYNTH-01056,SYNTH-01056,0,32,0.001319,0.0,0.0004,1211.48,BUF 50%; NE 14%; IND 9%
5704,SYNTH-18054,SYNTH-18054,0,32,0.001319,0.0,0.0004,1211.42,BUF 47%; NE 10%; BAL 9%
5705,SYNTH-14063,SYNTH-14063,0,32,0.001319,0.0,0.00016,1211.15,BUF 47%; IND 11%; NE 10%
5706,SYNTH-02311,SYNTH-02311,0,32,0.001319,0.0,0.00024,1210.94,BUF 38%; NE 12%; IND 9%
5707,SYNTH-00974,SYNTH-00974,0,32,0.001319,0.0,0.00016,1210.84,BUF 38%; NE 11%; BAL 10%
5708,SYNTH-19543,SYNTH-19543,0,32,0.001319,0.0,0.00016,1210.84,BUF 39%; NE 14%; IND 8%
5709,SYNTH-02908,SYNTH-02908,0,32,0.001319,0.0,0.00016,1210.84,BUF 37%; BAL 10%; IND 10%
5710,SYNTH-17917,SYNTH-17917,0,32,0.001319,0.0,0.00016,1210.84,BUF 43%; IND 11%; NE 10%
5711,SYNTH-02805,SYNTH-02805,0,32,0.001319,0.0,0.00024,1210.5,BUF 49%; NE 13%; IND 9%
5712,SYNTH-00512,SYNTH-00512,0,32,0.001319,0.0,0.00016,1210.4,BUF 50%; NE 10%; IND 10%
5713,SYNTH-00530,SYNTH-00530,0,32,0.001319,0.0,0.00048,1210.18,BUF 52%; NE 13%; IND 8%
5714,SYNTH-03906,SYNTH-03906,0,32,0.001319,0.0,0.00016,1209.61,BUF 50%; IND 11%; NE 10%
5715,SYNTH-06015,SYNTH-06015,0,32,0.001319,0.0,0.00016,1209.13,BUF 38%; NE 12%; BAL 8%
5716,SYNTH-11096,SYNTH-11096,0,32,0.001319,0.0,0.00032,1208.51,BUF 46%; NE 11%; IND 10%
5717,SYNTH-20445,SYNTH-20445,0,32,0.001319,0.0,0.00056,1208.1,BUF 48%; NE 11%; IND 10%
5718,SYNTH-11976,SYNTH-11976,0,32,0.001319,0.0,0.00032,1207.83,BUF 42%; NE 12%; IND 10%
5719,SYNTH-19528,SYNTH-19528,0,32,0.001319,0.0,0.00024,1207.82,BUF 44%; NE 14%; IND 8%
5720,SYNTH-02424,SYNTH-02424,0,32,0.001319,0.0,0.00024,1207.39,BUF 42%; NE 12%; IND 9%
5721,SYNTH-16718,SYNTH-16718,0,32,0.001319,0.0,0.00016,1207.3,BUF 43%; NE 12%; IND 10%
5722,SYNTH-20366,SYNTH-20366,0,32,0.001319,0.0,0.00024,1206.92,BUF 36%; NE 17%; SF 7%
5723,SYNTH-18168,SYNTH-18168,0,32,0.001319,0.0,0.00048,1206.7,BUF 42%; NE 15%; IND 8%
5724,SYNTH-07153,SYNTH-07153,0,32,0.001319,0.0,0.00032,1206.61,BUF 34%; NE 15%; SF 7%
5725,SYNTH-02837,SYNTH-02837,0,32,0.001319,0.0,0.00024,1206.34,BUF 39%; NE 11%; IND 10%
5726,SYNTH-17401,SYNTH-17401,0,32,0.001319,0.0,0.00024,1206.34,BUF 49%; NE 11%; IND 10%
5727,SYNTH-12535,SYNTH-12535,0,32,0.001319,0.0,0.00024,1206.07,BUF 46%; NE 12%; IND 10%
5728,SYNTH-09228,SYNTH-09228,0,32,0.001319,0.0,0.00024,1205.93,BUF 47%; NE 12%; IND 9%
5729,SYNTH-16835,SYNTH-16835,0,32,0.001319,0.0,0.00024,1204.91,BUF 51%; NE 14%; IND 9%
5730,SYNTH-11871,SYNTH-11871,0,32,0.001319,0.0,0.00016,1203.85,BUF 35%; NE 13%; IND 8%
5731,SYNTH-23322,SYNTH-23322,0,32,0.001319,0.0,0.00032,1203.53,BUF 49%; NE 13%; IND 9%
5732,SYNTH-11434,SYNTH-11434,0,32,0.001319,0.0,0.00016,1202.95,BUF 48%; NE 12%; IND 8%
5733,SYNTH-04933,SYNTH-04933,0,32,0.001319,0.0,0.00032,1202.59,BUF 31%; NE 15%; IND 7%
5734,SYNTH-11287,SYNTH-11287,0,32,0.001319,0.0,0.0004,1201.44,BUF 42%; NE 12%; IND 10%
5735,SYNTH-06236,SYNTH-06236,0,32,0.001319,0.0,0.00024,1201.4,BUF 51%; NE 13%; IND 9%
5736,SYNTH-20944,SYNTH-20944,0,32,0.001319,0.0,0.0004,1201.34,BUF 54%; NE 12%; IND 9%
5737,SYNTH-09826,SYNTH-09826,0,32,0.001319,0.0,8e-05,1200.0,BUF 46%; NE 12%; IND 10%
5738,SYNTH-03663,SYNTH-03663,0,32,0.001319,0.0,8e-05,1200.0,BUF 55%; IND 11%; NE 11%
5739,SYNTH-22032,SYNTH-22032,0,32,0.001319,0.0,8e-05,1200.0,BUF 47%; NE 13%; IND 10%
5740,SYNTH-05148,SYNTH-05148,0,32,0.001319,0.0,8e-05,1200.0,BUF 43%; NE 12%; IND 9%
5741,SYNTH-08840,SYNTH-08840,0,32,0.001319,0.0,8e-05,1200.0,BUF 36%; NE 14%; BAL 7%
5742,SYNTH-16535,SYNTH-16535,0,32,0.001319,0.0,8e-05,1200.0,BUF 45%; NE 13%; IND 10%
5743,SYNTH-00862,SYNTH-00862,0,32,0.001319,0.0,8e-05,1200.0,BUF 36%; IND 11%; NE 9%
5744,SYNTH-04809,SYNTH-04809,0,32,0.001319,0.0,8e-05,1200.0,BUF 41%; NE 13%; IND 9%
5745,SYNTH-23184,SYNTH-23184,0,32,0.001319,0.0,8e-05,1200.0,BUF 38%; NE 13%; IND 9%
5746,SYNTH-19344,SYNTH-19344,0,32,0.001319,0.0,8e-05,1200.0,BUF 38%; NE 15%; IND 8%
5747,SYNTH-15959,SYNTH-15959,0,32,0.001319,0.0,8e-05,1200.0,BUF 31%; NE 13%; IND 8%
5748,SYNTH-08637,SYNTH-08637,0,32,0.001319,0.0,8e-05,1200.0,BUF 39%; NE 15%; IND 7%
5749,SYNTH-09323,SYNTH-09323,0,32,0.001319,0.0,8e-05,1200.0,BUF 49%; NE 14%; IND 8%
5750,SYNTH-20341,SYNTH-20341,0,32,0.001319,0.0,8e-05,1200.0,BUF 38%; NE 12%; IND 10%
5751,SYNTH-23111,SYNTH-23111,0,32,0.001319,0.0,8e-05,1200.0,BUF 38%; NE 11%; IND 9%
5752,SYNTH-13396,SYNTH-13396,0,32,0.001319,0.0,0.00016,1200.0,BUF 55%; NE 13%; IND 9%
5753,SYNTH-21524,SYNTH-21524,0,32,0.001319,0.0,8e-05,1200.0,BUF 43%; IND 13%; NE 9%
5754,SYNTH-11740,SYNTH-11740,0,32,0.001319,0.0,8e-05,1200.0,BUF 45%; NE 16%; IND 8%
5755,SYNTH-11310,SYNTH-11310,0,32,0.001319,0.0,8e-05,1200.0,BUF 38%; NE 12%; IND 9%
5756,SYNTH-08828,SYNTH-08828,0,32,0.001319,0.0,8e-05,1200.0,BUF 47%; NE 11%; IND 11%
5757,SYNTH-12015,SYNTH-12015,0,32,0.001319,0.0,8e-05,1200.0,BUF 43%; NE 13%; IND 9%
5758,SYNTH-14619,SYNTH-14619,0,32,0.001319,0.0,8e-05,1200.0,BUF 40%; NE 11%; IND 10%
5759,SYNTH-12427,SYNTH-12427,0,32,0.001319,0.0,8e-05,1200.0,BUF 37%; NE 13%; IND 9%
5760,SYNTH-23846,SYNTH-23846,0,32,0.001319,0.0,8e-05,1200.0,BUF 44%; NE 12%; IND 11%
5761,SYNTH-06977,SYNTH-06977,0,32,0.001319,0.0,8e-05,1200.0,BUF 43%; NE 12%; IND 10%
5762,SYNTH-20556,SYNTH-20556,0,32,0.001319,0.0,8e-05,1200.0,BUF 43%; IND 11%; NE 10%
5763,SYNTH-00866,SYNTH-00866,0,32,0.001319,0.0,8e-05,1200.0,BUF 33%; NE 10%; IND 10%
5764,SYNTH-13721,SYNTH-13721,0,32,0.001319,0.0,8e-05,1200.0,BUF 44%; NE 11%; IND 10%
5765,SYNTH-04590,SYNTH-04590,0,32,0.001319,0.0,8e-05,1200.0,BUF 49%; NE 14%; IND 9%
5766,SYNTH-11832,SYNTH-11832,0,32,0.001319,0.0,8e-05,1200.0,BUF 37%; NE 13%; IND 9%
5767,SYNTH-17008,SYNTH-17008,0,32,0.001319,0.0,8e-05,1200.0,BUF 42%; NE 12%; IND 9%
5768,SYNTH-01639,SYNTH-01639,0,32,0.001319,0.0,8e-05,1200.0,BUF 51%; NE 13%; IND 9%
5769,SYNTH-14630,SYNTH-14630,0,32,0.001319,0.0,8e-05,1200.0,BUF 49%; NE 14%; IND 9%
5770,SYNTH-07506,SYNTH-07506,0,32,0.001319,0.0,8e-05,1200.0,BUF 37%; NE 14%; IND 8%
