rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-11343,SYNTH-11343,0,32,0.002265,0.0,0.00096,8080.71,JAX 66%; LAC 6%; CIN 4%
7622,SYNTH-12866,SYNTH-12866,0,32,0.002265,0.0,0.00128,1061.39,JAX 75%; LAC 5%; CIN 3%
7623,SYNTH-21343,SYNTH-21343,0,32,0.002265,0.0,0.00072,1061.16,JAX 74%; LAC 4%; CIN 3%
7624,SYNTH-10580,SYNTH-10580,0,32,0.002265,0.0,0.00128,1061.1,JAX 60%; LAC 7%; CIN 5%
7625,SYNTH-00028,SYNTH-00028,0,32,0.002265,0.0,0.00144,1060.99,JAX 88%; LAC 3%; CIN 1%
7626,SYNTH-18234,SYNTH-18234,0,32,0.002265,0.0,0.0008,1060.92,JAX 79%; LAC 4%; CIN 3%
7627,SYNTH-10701,SYNTH-10701,0,32,0.002265,0.0,0.00048,1060.78,JAX 51%; LAC 7%; CIN 6%
7628,SYNTH-02974,SYNTH-02974,0,32,0.002265,0.0,0.00104,1060.7,JAX 76%; LAC 5%; CIN 3%
7629,SYNTH-06658,SYNTH-06658,0,32,0.002265,0.0,0.00072,1060.67,JAX 69%; LAC 6%; DET 4%
7630,SYNTH-20007,SYNTH-20007,0,32,0.002265,0.0,0.00064,1060.5,JAX 67%; LAC 6%; CIN 4%
7631,SYNTH-22272,SYNTH-22272,0,32,0.002265,0.0,0.00104,1060.41,JAX 66%; LAC 5%; CIN 5%
7632,SYNTH-16170,SYNTH-16170,0,32,0.002265,0.0,0.00032,1060.34,JAX 55%; LAC 7%; CIN 6%
7633,SYNTH-02596,SYNTH-02596,0,32,0.002265,0.0,0.00032,1060.24,JAX 50%; LAC 7%; CIN 6%
7634,SYNTH-11392,SYNTH-11392,0,32,0.002265,0.0,0.00064,1060.03,JAX 62%; LAC 6%; CIN 5%
7635,SYNTH-17749,SYNTH-17749,0,32,0.002265,0.0,0.00056,1060.01,JAX 59%; LAC 6%; CIN 5%
7636,SYNTH-18934,SYNTH-18934,0,32,0.002265,0.0,0.00072,1060.0,JAX 59%; LAC 7%; CIN 5%
7637,SYNTH-14337,SYNTH-14337,0,32,0.002265,0.0,0.0012,1059.96,JAX 73%; LAC 5%; CIN 3%
7638,SYNTH-17658,SYNTH-17658,0,32,0.002265,0.0,0.00088,1059.9,JAX 65%; LAC 6%; DET 5%
7639,SYNTH-08128,SYNTH-08128,0,32,0.002265,0.0,0.00096,1059.88,JAX 75%; LAC 5%; CIN 3%
7640,SYNTH-21027,SYNTH-21027,0,32,0.002265,0.0,0.00048,1059.82,JAX 49%; LAC 7%; CIN 6%
7641,SYNTH-09407,SYNTH-09407,0,32,0.002265,0.0,0.00128,1059.67,JAX 81%; LAC 4%; CIN 2%
7642,SYNTH-20651,SYNTH-20651,0,32,0.002265,0.0,0.00024,1059.55,JAX 59%; LAC 7%; CIN 5%
7643,SYNTH-04378,SYNTH-04378,0,32,0.002265,0.0,0.00128,1059.53,JAX 63%; LAC 6%; CIN 5%
7644,SYNTH-06700,SYNTH-06700,0,32,0.002265,0.0,0.00048,1059.49,JAX 78%; LAC 5%; DET 3%
7645,SYNTH-23555,SYNTH-23555,0,32,0.002265,0.0,0.00096,1059.36,JAX 80%; LAC 4%; DET 4%
7646,SYNTH-07985,SYNTH-07985,0,32,0.002265,0.0,0.00104,1059.25,JAX 70%; LAC 5%; CIN 4%
7647,SYNTH-20645,SYNTH-20645,0,32,0.002265,0.0,0.00072,1059.16,JAX 74%; LAC 5%; CIN 3%
7648,SYNTH-15191,SYNTH-15191,0,32,0.002265,0.0,0.00104,1058.95,JAX 68%; LAC 6%; CIN 4%
7649,SYNTH-13649,SYNTH-13649,0,32,0.002265,0.0,0.00056,1058.87,JAX 62%; LAC 6%; CIN 5%
7650,SYNTH-02322,SYNTH-02322,0,32,0.002265,0.0,0.00072,1058.68,JAX 68%; LAC 6%; CIN 4%
7651,SYNTH-13703,SYNTH-13703,0,32,0.002265,0.0,0.00064,1058.58,JAX 63%; LAC 6%; CIN 5%
7652,SYNTH-20035,SYNTH-20035,0,32,0.002265,0.0,0.00064,1058.57,JAX 59%; LAC 6%; CIN 5%
7653,SYNTH-23143,SYNTH-23143,0,32,0.002265,0.0,0.00064,1058.46,JAX 60%; LAC 7%; CIN 5%
7654,SYNTH-15272,SYNTH-15272,0,32,0.002265,0.0,0.00088,1058.38,JAX 67%; LAC 5%; CIN 4%
7655,SYNTH-09102,SYNTH-09102,0,32,0.002265,0.0,0.00088,1058.38,JAX 69%; LAC 6%; CIN 4%
7656,SYNTH-05896,SYNTH-05896,0,32,0.002265,0.0,0.00072,1058.38,JAX 72%; LAC 5%; CIN 3%
7657,SYNTH-05495,SYNTH-05495,0,32,0.002265,0.0,0.00032,1058.36,JAX 43%; LAC 7%; CIN 7%
7658,SYNTH-03738,SYNTH-03738,0,32,0.002265,0.0,0.00112,1058.35,JAX 76%; LAC 4%; CIN 3%
7659,SYNTH-13487,SYNTH-13487,0,32,0.002265,0.0,0.0012,1058.33,JAX 75%; LAC 5%; CIN 3%
7660,SYNTH-13101,SYNTH-13101,0,32,0.002265,0.0,0.00064,1058.19,JAX 72%; LAC 5%; CIN 4%
7661,SYNTH-02051,SYNTH-02051,0,32,0.002265,0.0,0.00104,1058.16,JAX 76%; LAC 4%; CIN 3%
7662,SYNTH-08786,SYNTH-08786,0,32,0.002265,0.0,0.00096,1058.09,JAX 70%; LAC 6%; DET 4%
7663,SYNTH-16871,SYNTH-16871,0,32,0.002265,0.0,0.00096,1058.04,JAX 57%; LAC 7%; CIN 6%
7664,SYNTH-20245,SYNTH-20245,0,32,0.002265,0.0,0.00048,1057.95,JAX 62%; LAC 6%; CIN 5%
7665,SYNTH-01413,SYNTH-01413,0,32,0.002265,0.0,0.00104,1057.95,JAX 80%; LAC 4%; CIN 3%
7666,SYNTH-22048,SYNTH-22048,0,32,0.002265,0.0,0.0008,1057.94,JAX 63%; LAC 6%; CIN 5%
7667,SYNTH-04200,SYNTH-04200,0,32,0.002265,0.0,0.00072,1057.91,JAX 62%; LAC 6%; CIN 5%
7668,SYNTH-16308,SYNTH-16308,0,32,0.002265,0.0,0.00144,1057.82,JAX 74%; LAC 5%; CIN 3%
7669,SYNTH-13743,SYNTH-13743,0,32,0.002265,0.0,0.00072,1057.73,JAX 64%; LAC 6%; CIN 5%
7670,SYNTH-01167,SYNTH-01167,0,32,0.002265,0.0,0.00056,1057.72,JAX 62%; LAC 6%; CIN 5%
7671,SYNTH-16384,SYNTH-16384,0,32,0.002265,0.0,0.00088,1057.69,JAX 64%; LAC 6%; CIN 5%
7672,SYNTH-10999,SYNTH-10999,0,32,0.002265,0.0,0.0004,1057.68,JAX 70%; LAC 6%; CIN 4%
7673,SYNTH-10783,SYNTH-10783,0,32,0.002265,0.0,0.00096,1057.64,JAX 63%; LAC 6%; CIN 5%
7674,SYNTH-16899,SYNTH-16899,0,32,0.002265,0.0,0.00072,1057.6,JAX 80%; LAC 4%; CIN 2%
7675,SYNTH-00890,SYNTH-00890,0,32,0.002265,0.0,0.00072,1057.54,JAX 66%; LAC 5%; CIN 4%
7676,SYNTH-14192,SYNTH-14192,0,32,0.002265,0.0,0.00088,1057.48,JAX 70%; LAC 5%; CIN 4%
7677,SYNTH-19848,SYNTH-19848,0,32,0.002265,0.0,0.00048,1057.34,JAX 53%; LAC 7%; CIN 6%
7678,SYNTH-01289,SYNTH-01289,0,32,0.002265,0.0,0.00064,1057.33,JAX 69%; LAC 5%; CIN 4%
7679,SYNTH-02033,SYNTH-02033,0,32,0.002265,0.0,0.00136,1057.28,JAX 70%; LAC 6%; CIN 4%
7680,SYNTH-04247,SYNTH-04247,0,32,0.002265,0.0,0.00072,1057.26,JAX 54%; LAC 7%; CIN 6%
7681,SYNTH-22775,SYNTH-22775,0,32,0.002265,0.0,0.00088,1057.24,JAX 84%; LAC 4%; DET 2%
7682,SYNTH-11210,SYNTH-11210,0,32,0.002265,0.0,0.00048,1057.22,JAX 49%; LAC 7%; CIN 6%
7683,SYNTH-16363,SYNTH-16363,0,32,0.002265,0.0,0.00064,1057.12,JAX 74%; LAC 5%; CIN 3%
7684,SYNTH-18010,SYNTH-18010,0,32,0.002265,0.0,0.00072,1057.04,JAX 83%; LAC 4%; CIN 2%
7685,SYNTH-20768,SYNTH-20768,0,32,0.002265,0.0,0.0008,1056.99,JAX 67%; LAC 6%; CIN 4%
7686,SYNTH-04020,SYNTH-04020,0,32,0.002265,0.0,0.0012,1056.82,JAX 85%; LAC 3%; DET 2%
7687,SYNTH-07849,SYNTH-07849,0,32,0.002265,0.0,0.00072,1056.76,JAX 76%; LAC 5%; DET 3%
7688,SYNTH-18978,SYNTH-18978,0,32,0.002265,0.0,0.00096,1056.75,JAX 68%; LAC 6%; CIN 4%
7689,SYNTH-12116,SYNTH-12116,0,32,0.002265,0.0,0.00048,1056.73,JAX 55%; LAC 7%; CIN 6%
7690,SYNTH-05803,SYNTH-05803,0,32,0.002265,0.0,0.0008,1056.42,JAX 80%; LAC 4%; CIN 2%
7691,SYNTH-20949,SYNTH-20949,0,32,0.002265,0.0,0.00056,1056.41,JAX 69%; LAC 6%; CIN 4%
7692,SYNTH-07017,SYNTH-07017,0,32,0.002265,0.0,0.00088,1056.35,JAX 77%; LAC 4%; CIN 3%
7693,SYNTH-08253,SYNTH-08253,0,32,0.002265,0.0,0.00072,1056.35,JAX 80%; LAC 4%; CIN 3%
7694,SYNTH-11801,SYNTH-11801,0,32,0.002265,0.0,0.0008,1056.23,JAX 77%; LAC 5%; DET 3%
7695,SYNTH-19278,SYNTH-19278,0,32,0.002265,0.0,0.00112,1056.12,JAX 78%; LAC 4%; CIN 3%
7696,SYNTH-04999,SYNTH-04999,0,32,0.002265,0.0,0.00032,1056.09,JAX 62%; LAC 6%; CIN 5%
7697,SYNTH-03723,SYNTH-03723,0,32,0.002265,0.0,0.00072,1055.74,JAX 72%; LAC 5%; CIN 4%
7698,SYNTH-23092,SYNTH-23092,0,32,0.002265,0.0,0.00096,1055.73,JAX 67%; LAC 6%; CIN 4%
7699,SYNTH-20748,SYNTH-20748,0,32,0.002265,0.0,0.00096,1055.72,JAX 70%; LAC 5%; CIN 4%
7700,SYNTH-14151,SYNTH-14151,0,32,0.002265,0.0,0.00056,1055.56,JAX 61%; LAC 6%; CIN 5%
7701,SYNTH-23472,SYNTH-23472,0,32,0.002265,0.0,0.00032,1055.47,JAX 43%; LAC 7%; CIN 6%
7702,SYNTH-11654,SYNTH-11654,0,32,0.002265,0.0,0.00048,1055.36,JAX 37%; CIN 8%; LAC 7%
7703,SYNTH-11369,SYNTH-11369,0,32,0.002265,0.0,0.00064,1055.11,JAX 55%; LAC 7%; CIN 6%
7704,SYNTH-01914,SYNTH-01914,0,32,0.002265,0.0,0.00072,1055.09,JAX 58%; LAC 6%; CIN 5%
7705,SYNTH-23004,SYNTH-23004,0,32,0.002265,0.0,0.00056,1055.02,JAX 66%; LAC 6%; CIN 4%
7706,SYNTH-18364,SYNTH-18364,0,32,0.002265,0.0,0.00072,1055.01,JAX 74%; LAC 5%; CIN 3%
7707,SYNTH-03324,SYNTH-03324,0,32,0.002265,0.0,0.0008,1054.99,JAX 69%; LAC 5%; CIN 4%
7708,SYNTH-03590,SYNTH-03590,0,32,0.002265,0.0,0.00072,1054.76,JAX 52%; LAC 7%; CIN 6%
7709,SYNTH-03289,SYNTH-03289,0,32,0.002265,0.0,0.00048,1054.73,JAX 55%; LAC 7%; CIN 6%
7710,SYNTH-10038,SYNTH-10038,0,32,0.002265,0.0,0.0004,1054.64,JAX 57%; LAC 7%; CIN 5%
7711,SYNTH-20336,SYNTH-20336,0,32,0.002265,0.0,0.00056,1054.43,JAX 50%; LAC 6%; CIN 6%
7712,SYNTH-12277,SYNTH-12277,0,32,0.002265,0.0,0.00128,1054.37,JAX 78%; LAC 5%; CIN 3%
7713,SYNTH-03767,SYNTH-03767,0,32,0.002265,0.0,0.00048,1054.35,JAX 64%; LAC 6%; CIN 5%
7714,SYNTH-14320,SYNTH-14320,0,32,0.002265,0.0,0.0008,1054.19,JAX 70%; LAC 5%; CIN 4%
7715,SYNTH-19538,SYNTH-19538,0,32,0.002265,0.0,0.00032,1054.1,JAX 61%; LAC 7%; CIN 5%
7716,SYNTH-12184,SYNTH-12184,0,32,0.002265,0.0,0.00088,1054.09,JAX 73%; LAC 5%; CIN 3%
7717,SYNTH-09339,SYNTH-09339,0,32,0.002265,0.0,0.00104,1054.07,JAX 66%; LAC 6%; CIN 4%
7718,SYNTH-05514,SYNTH-05514,0,32,0.002265,0.0,0.00048,1054.03,JAX 49%; LAC 7%; CIN 6%
7719,SYNTH-02608,SYNTH-02608,0,32,0.002265,0.0,0.00112,1053.99,JAX 80%; LAC 4%; DET 3%
7720,SYNTH-22062,SYNTH-22062,0,32,0.002265,0.0,0.00112,1053.98,JAX 84%; LAC 3%; CIN 2%
7721,SYNTH-14033,SYNTH-14033,0,32,0.002265,0.0,0.00024,1053.89,JAX 66%; LAC 5%; CIN 4%
7722,SYNTH-13112,SYNTH-13112,0,32,0.002265,0.0,0.00072,1053.84,JAX 63%; LAC 6%; CIN 5%
7723,SYNTH-03469,SYNTH-03469,0,32,0.002265,0.0,0.00072,1053.8,JAX 64%; LAC 6%; CIN 4%
7724,SYNTH-09228,SYNTH-09228,0,32,0.002265,0.0,0.0008,1053.69,JAX 76%; LAC 5%; CIN 3%
7725,SYNTH-10330,SYNTH-10330,0,32,0.002265,0.0,0.00104,1053.61,JAX 68%; LAC 6%; DET 4%
7726,SYNTH-22810,SYNTH-22810,0,32,0.002265,0.0,0.00048,1053.51,JAX 58%; LAC 7%; CIN 5%
7727,SYNTH-15112,SYNTH-15112,0,32,0.002265,0.0,0.00096,1053.5,JAX 64%; LAC 6%; CIN 4%
7728,SYNTH-13068,SYNTH-13068,0,32,0.002265,0.0,0.00032,1053.45,JAX 40%; HOU 7%; CIN 7%
7729,SYNTH-22531,SYNTH-22531,0,32,0.002265,0.0,0.00072,1053.41,JAX 55%; LAC 6%; CIN 6%
7730,SYNTH-21029,SYNTH-21029,0,32,0.002265,0.0,0.0008,1053.31,JAX 59%; LAC 6%; CIN 5%
7731,SYNTH-21853,SYNTH-21853,0,32,0.002265,0.0,0.00088,1053.19,JAX 74%; LAC 5%; CIN 3%
7732,SYNTH-20902,SYNTH-20902,0,32,0.002265,0.0,0.00064,1053.15,JAX 68%; LAC 6%; CIN 4%
7733,SYNTH-20590,SYNTH-20590,0,32,0.002265,0.0,0.0012,1053.13,JAX 78%; LAC 4%; CIN 3%
7734,SYNTH-17314,SYNTH-17314,0,32,0.002265,0.0,0.00104,1053.11,JAX 81%; LAC 4%; CIN 2%
7735,SYNTH-02354,SYNTH-02354,0,32,0.002265,0.0,0.00104,1053.1,JAX 65%; LAC 6%; CIN 5%
7736,SYNTH-18355,SYNTH-18355,0,32,0.002265,0.0,0.00056,1052.7,JAX 71%; LAC 5%; CIN 4%
7737,SYNTH-23114,SYNTH-23114,0,32,0.002265,0.0,0.00072,1052.58,JAX 74%; LAC 5%; CIN 3%
7738,SYNTH-21220,SYNTH-21220,0,32,0.002265,0.0,0.00168,1052.55,JAX 78%; LAC 5%; DET 3%
7739,SYNTH-20313,SYNTH-20313,0,32,0.002265,0.0,0.00056,1052.5,JAX 63%; LAC 6%; CIN 5%
7740,SYNTH-09748,SYNTH-09748,0,32,0.002265,0.0,0.00056,1052.46,JAX 67%; LAC 6%; CIN 4%
7741,SYNTH-03453,SYNTH-03453,0,32,0.002265,0.0,0.00088,1052.3,JAX 67%; LAC 6%; CIN 4%
7742,SYNTH-19658,SYNTH-19658,0,32,0.002265,0.0,0.00096,1052.24,JAX 68%; LAC 6%; CIN 4%
7743,SYNTH-19386,SYNTH-19386,0,32,0.002265,0.0,0.00072,1052.0,JAX 62%; LAC 7%; CIN 5%
7744,SYNTH-22737,SYNTH-22737,0,32,0.002265,0.0,0.00056,1051.94,JAX 68%; LAC 5%; CIN 4%
7745,SYNTH-19317,SYNTH-19317,0,32,0.002265,0.0,0.0008,1051.74,JAX 68%; LAC 5%; CIN 4%
7746,SYNTH-10888,SYNTH-10888,0,32,0.002265,0.0,0.00016,1051.71,JAX 54%; LAC 7%; CIN 6%
7747,SYNTH-11960,SYNTH-11960,0,32,0.002265,0.0,0.00048,1051.51,JAX 63%; LAC 6%; CIN 5%
7748,SYNTH-12820,SYNTH-12820,0,32,0.002265,0.0,0.00048,1051.51,JAX 75%; LAC 5%; CIN 3%
7749,SYNTH-10494,SYNTH-10494,0,32,0.002265,0.0,0.00048,1051.46,JAX 64%; LAC 6%; CIN 5%
7750,SYNTH-06401,SYNTH-06401,0,32,0.002265,0.0,0.0008,1051.46,JAX 55%; HOU 7%; CIN 5%
7751,SYNTH-15653,SYNTH-15653,0,32,0.002265,0.0,0.00104,1051.45,JAX 67%; LAC 6%; CIN 4%
7752,SYNTH-16640,SYNTH-16640,0,32,0.002265,0.0,0.00144,1051.44,JAX 79%; LAC 4%; CIN 3%
7753,SYNTH-01094,SYNTH-01094,0,32,0.002265,0.0,0.0012,1051.41,JAX 78%; LAC 4%; CIN 3%
7754,SYNTH-13174,SYNTH-13174,0,32,0.002265,0.0,0.0008,1051.37,JAX 72%; LAC 5%; CIN 4%
7755,SYNTH-15872,SYNTH-15872,0,32,0.002265,0.0,0.00096,1051.34,JAX 83%; LAC 4%; CIN 2%
7756,SYNTH-08907,SYNTH-08907,0,32,0.002265,0.0,0.00104,1051.34,JAX 72%; LAC 4%; CIN 4%
7757,SYNTH-06575,SYNTH-06575,0,32,0.002265,0.0,0.00096,1051.33,JAX 77%; LAC 4%; CIN 3%
7758,SYNTH-06499,SYNTH-06499,0,32,0.002265,0.0,0.0012,1051.29,JAX 77%; LAC 5%; CIN 3%
7759,SYNTH-07136,SYNTH-07136,0,32,0.002265,0.0,0.00088,1051.21,JAX 63%; LAC 6%; CIN 5%
7760,SYNTH-20395,SYNTH-20395,0,32,0.002265,0.0,0.00048,1051.0,JAX 63%; LAC 6%; CIN 5%
7761,SYNTH-15735,SYNTH-15735,0,32,0.002265,0.0,0.00112,1050.84,JAX 83%; LAC 4%; DET 2%
7762,SYNTH-21170,SYNTH-21170,0,32,0.002265,0.0,0.00064,1050.75,JAX 73%; LAC 5%; CIN 4%
7763,SYNTH-11571,SYNTH-11571,0,32,0.002265,0.0,0.0008,1050.69,JAX 61%; LAC 6%; CIN 5%
7764,SYNTH-11446,SYNTH-11446,0,32,0.002265,0.0,0.00096,1050.64,JAX 76%; LAC 4%; CIN 3%
7765,SYNTH-13543,SYNTH-13543,0,32,0.002265,0.0,0.00096,1050.38,JAX 72%; LAC 5%; CIN 4%
7766,SYNTH-20261,SYNTH-20261,0,32,0.002265,0.0,0.00104,1050.31,JAX 76%; LAC 5%; CIN 3%
7767,SYNTH-19917,SYNTH-19917,0,32,0.002265,0.0,0.00104,1050.28,JAX 73%; LAC 5%; CIN 3%
7768,SYNTH-12772,SYNTH-12772,0,32,0.002265,0.0,0.00056,1050.24,JAX 73%; LAC 5%; CIN 3%
7769,SYNTH-19287,SYNTH-19287,0,32,0.002265,0.0,0.0008,1050.13,JAX 51%; LAC 7%; CIN 6%
7770,SYNTH-09894,SYNTH-09894,0,32,0.002265,0.0,0.0008,1050.11,JAX 69%; LAC 5%; CIN 4%
7771,SYNTH-12268,SYNTH-12268,0,32,0.002265,0.0,0.00032,1050.07,JAX 52%; LAC 7%; CIN 6%
7772,SYNTH-11645,SYNTH-11645,0,32,0.002265,0.0,0.0004,1050.04,JAX 65%; LAC 5%; CIN 4%
7773,SYNTH-22702,SYNTH-22702,0,32,0.002265,0.0,0.00088,1050.03,JAX 72%; LAC 5%; CIN 4%
7774,SYNTH-00479,SYNTH-00479,0,32,0.002265,0.0,0.0004,1049.86,JAX 49%; LAC 7%; CIN 6%
7775,SYNTH-21403,SYNTH-21403,0,32,0.002265,0.0,0.0012,1049.73,JAX 82%; LAC 4%; CIN 2%
7776,SYNTH-18441,SYNTH-18441,0,32,0.002265,0.0,0.0008,1049.68,JAX 80%; LAC 4%; CIN 3%
7777,SYNTH-05307,SYNTH-05307,0,32,0.002265,0.0,0.00048,1049.64,JAX 60%; LAC 6%; CIN 5%
7778,SYNTH-06600,SYNTH-06600,0,32,0.002265,0.0,0.00088,1049.61,JAX 65%; LAC 6%; CIN 4%
7779,SYNTH-15377,SYNTH-15377,0,32,0.002265,0.0,0.00056,1049.51,JAX 57%; LAC 7%; CIN 5%
7780,SYNTH-03263,SYNTH-03263,0,32,0.002265,0.0,0.00104,1049.51,JAX 77%; LAC 5%; DET 3%
7781,SYNTH-16464,SYNTH-16464,0,32,0.002265,0.0,0.00032,1049.48,JAX 50%; LAC 7%; CIN 6%
7782,SYNTH-15273,SYNTH-15273,0,32,0.002265,0.0,0.00088,1049.27,JAX 68%; LAC 6%; CIN 4%
7783,SYNTH-13824,SYNTH-13824,0,32,0.002265,0.0,0.0008,1049.15,JAX 73%; LAC 5%; DET 5%
7784,SYNTH-22510,SYNTH-22510,0,32,0.002265,0.0,0.00152,1049.07,JAX 78%; LAC 5%; CIN 3%
7785,SYNTH-02272,SYNTH-02272,0,32,0.002265,0.0,0.00048,1048.92,JAX 39%; CIN 8%; LAC 7%
7786,SYNTH-10000,SYNTH-10000,0,32,0.002265,0.0,0.0012,1048.76,JAX 79%; LAC 4%; CIN 3%
7787,SYNTH-05381,SYNTH-05381,0,32,0.002265,0.0,0.00064,1048.66,JAX 59%; LAC 6%; CIN 5%
7788,SYNTH-02397,SYNTH-02397,0,32,0.002265,0.0,0.00048,1048.46,JAX 56%; LAC 7%; CIN 6%
7789,SYNTH-04094,SYNTH-04094,0,32,0.002265,0.0,0.00088,1048.41,JAX 71%; LAC 5%; CIN 4%
7790,SYNTH-11107,SYNTH-11107,0,32,0.002265,0.0,0.00056,1048.04,JAX 74%; LAC 5%; CIN 3%
7791,SYNTH-03103,SYNTH-03103,0,32,0.002265,0.0,0.00024,1047.92,JAX 48%; LAC 6%; CIN 6%
7792,SYNTH-17168,SYNTH-17168,0,32,0.002265,0.0,0.00056,1047.73,JAX 74%; LAC 5%; CIN 3%
7793,SYNTH-01566,SYNTH-01566,0,32,0.002265,0.0,0.00064,1047.49,JAX 61%; LAC 6%; CIN 5%
7794,SYNTH-06550,SYNTH-06550,0,32,0.002265,0.0,0.00072,1047.46,JAX 54%; LAC 6%; CIN 6%
7795,SYNTH-18487,SYNTH-18487,0,32,0.002265,0.0,0.00096,1047.34,JAX 65%; LAC 6%; CIN 4%
7796,SYNTH-00330,SYNTH-00330,0,32,0.002265,0.0,0.00048,1047.21,JAX 61%; LAC 6%; CIN 5%
7797,SYNTH-20715,SYNTH-20715,0,32,0.002265,0.0,0.00032,1047.04,JAX 56%; LAC 6%; CIN 5%
7798,SYNTH-06738,SYNTH-06738,0,32,0.002265,0.0,0.00056,1046.93,JAX 68%; LAC 6%; CIN 4%
7799,SYNTH-07773,SYNTH-07773,0,32,0.002265,0.0,0.00104,1046.75,JAX 70%; LAC 6%; DET 4%
7800,SYNTH-08615,SYNTH-08615,0,32,0.002265,0.0,0.00056,1046.71,JAX 60%; LAC 6%; CIN 5%
7801,SYNTH-04412,SYNTH-04412,0,32,0.002265,0.0,0.0008,1046.58,JAX 67%; LAC 6%; CIN 4%
7802,SYNTH-15306,SYNTH-15306,0,32,0.002265,0.0,0.0008,1046.53,JAX 69%; LAC 6%; DET 4%
7803,SYNTH-14393,SYNTH-14393,0,32,0.002265,0.0,0.00056,1046.42,JAX 60%; HOU 5%; LAC 5%
7804,SYNTH-22396,SYNTH-22396,0,32,0.002265,0.0,0.00088,1046.35,JAX 59%; LAC 6%; CIN 6%
7805,SYNTH-10287,SYNTH-10287,0,32,0.002265,0.0,0.00048,1046.24,JAX 68%; LAC 6%; CIN 4%
7806,SYNTH-09599,SYNTH-09599,0,32,0.002265,0.0,0.00088,1046.17,JAX 64%; LAC 6%; CIN 5%
7807,SYNTH-16365,SYNTH-16365,0,32,0.002265,0.0,0.00072,1046.07,JAX 74%; LAC 5%; CIN 3%
7808,SYNTH-10718,SYNTH-10718,0,32,0.002265,0.0,0.00048,1046.03,JAX 62%; LAC 6%; CIN 5%
7809,SYNTH-19959,SYNTH-19959,0,32,0.002265,0.0,0.00024,1045.92,JAX 47%; LAC 8%; CIN 7%
7810,SYNTH-16467,SYNTH-16467,0,32,0.002265,0.0,0.0012,1045.89,JAX 70%; LAC 5%; CIN 4%
7811,SYNTH-02512,SYNTH-02512,0,32,0.002265,0.0,0.00072,1045.85,JAX 59%; LAC 6%; CIN 5%
7812,SYNTH-23060,SYNTH-23060,0,32,0.002265,0.0,0.00056,1045.82,JAX 65%; LAC 6%; CIN 5%
7813,SYNTH-07381,SYNTH-07381,0,32,0.002265,0.0,0.00064,1045.66,JAX 55%; LAC 6%; CIN 5%
7814,SYNTH-09016,SYNTH-09016,0,32,0.002265,0.0,0.00064,1045.64,JAX 68%; LAC 5%; CIN 4%
7815,SYNTH-04548,SYNTH-04548,0,32,0.002265,0.0,0.00032,1045.55,JAX 59%; LAC 6%; CIN 5%
7816,SYNTH-11103,SYNTH-11103,0,32,0.002265,0.0,0.00048,1045.52,JAX 58%; LAC 7%; CIN 6%
7817,SYNTH-13516,SYNTH-13516,0,32,0.002265,0.0,0.0008,1045.4,JAX 71%; LAC 5%; CIN 4%
7818,SYNTH-09357,SYNTH-09357,0,32,0.002265,0.0,0.00056,1045.15,JAX 53%; LAC 7%; CIN 6%
7819,SYNTH-08668,SYNTH-08668,0,32,0.002265,0.0,0.00096,1045.14,JAX 75%; LAC 5%; CIN 3%
7820,SYNTH-22040,SYNTH-22040,0,32,0.002265,0.0,0.00104,1045.14,JAX 85%; LAC 3%; DET 2%
7821,SYNTH-11638,SYNTH-11638,0,32,0.002265,0.0,0.00112,1044.97,JAX 77%; LAC 4%; CIN 3%
7822,SYNTH-21022,SYNTH-21022,0,32,0.002265,0.0,0.00056,1044.86,JAX 68%; LAC 5%; HOU 4%
7823,SYNTH-18390,SYNTH-18390,0,32,0.002265,0.0,0.00104,1044.85,JAX 73%; LAC 5%; CIN 3%
7824,SYNTH-06709,SYNTH-06709,0,32,0.002265,0.0,0.0008,1044.64,JAX 50%; LAC 7%; CIN 6%
7825,SYNTH-06434,SYNTH-06434,0,32,0.002265,0.0,0.00072,1044.59,JAX 54%; LAC 7%; CIN 6%
7826,SYNTH-23955,SYNTH-23955,0,32,0.002265,0.0,0.00112,1044.56,JAX 84%; LAC 3%; CIN 2%
7827,SYNTH-22056,SYNTH-22056,0,32,0.002265,0.0,0.00112,1044.54,JAX 70%; LAC 6%; CIN 4%
7828,SYNTH-13590,SYNTH-13590,0,32,0.002265,0.0,0.00064,1044.51,JAX 67%; LAC 6%; CIN 4%
7829,SYNTH-22770,SYNTH-22770,0,32,0.002265,0.0,0.00056,1044.51,JAX 66%; LAC 6%; CIN 4%
7830,SYNTH-08697,SYNTH-08697,0,32,0.002265,0.0,0.00072,1044.41,JAX 72%; LAC 5%; CIN 4%
7831,SYNTH-00111,SYNTH-00111,0,32,0.002265,0.0,0.00064,1044.37,JAX 67%; LAC 5%; CIN 4%
7832,SYNTH-15397,SYNTH-15397,0,32,0.002265,0.0,0.00048,1044.35,JAX 63%; LAC 6%; CIN 5%
7833,SYNTH-11713,SYNTH-11713,0,32,0.002265,0.0,0.00072,1044.31,JAX 77%; LAC 5%; DET 3%
7834,SYNTH-04372,SYNTH-04372,0,32,0.002265,0.0,0.00056,1044.27,JAX 66%; LAC 6%; CIN 4%
