rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-06260,SYNTH-06260,0,32,5e-05,0.0,0.00024,4930.91,CIN 82%; BUF 6%; SEA 3%
4490,SYNTH-16868,SYNTH-16868,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4491,SYNTH-16814,SYNTH-16814,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 6%; SEA 4%
4492,SYNTH-16813,SYNTH-16813,0,32,5e-05,0.0,0.0,0.0,CIN 63%; BUF 11%; SEA 5%
4493,SYNTH-16812,SYNTH-16812,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 8%; SEA 4%
4494,SYNTH-16811,SYNTH-16811,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 7%; SEA 4%
4495,SYNTH-16810,SYNTH-16810,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4496,SYNTH-16809,SYNTH-16809,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
4497,SYNTH-16808,SYNTH-16808,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
4498,SYNTH-16807,SYNTH-16807,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
4499,SYNTH-16840,SYNTH-16840,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4500,SYNTH-16805,SYNTH-16805,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4501,SYNTH-16804,SYNTH-16804,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
4502,SYNTH-16803,SYNTH-16803,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 9%; SEA 4%
4503,SYNTH-16801,SYNTH-16801,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 2%
4504,SYNTH-16800,SYNTH-16800,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
4505,SYNTH-16799,SYNTH-16799,0,32,5e-05,0.0,0.0,0.0,CIN 61%; BUF 10%; SEA 5%
4506,SYNTH-16798,SYNTH-16798,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
4507,SYNTH-16797,SYNTH-16797,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
4508,SYNTH-16806,SYNTH-16806,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4509,SYNTH-16839,SYNTH-16839,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4510,SYNTH-16838,SYNTH-16838,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
4511,SYNTH-16837,SYNTH-16837,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4512,SYNTH-16835,SYNTH-16835,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4513,SYNTH-16834,SYNTH-16834,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
4514,SYNTH-16832,SYNTH-16832,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
4515,SYNTH-16831,SYNTH-16831,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4516,SYNTH-16830,SYNTH-16830,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4517,SYNTH-16817,SYNTH-16817,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4518,SYNTH-16828,SYNTH-16828,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4519,SYNTH-16827,SYNTH-16827,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
4520,SYNTH-16825,SYNTH-16825,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
4521,SYNTH-16824,SYNTH-16824,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
4522,SYNTH-16823,SYNTH-16823,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4523,SYNTH-16822,SYNTH-16822,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4524,SYNTH-16821,SYNTH-16821,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 6%; SEA 4%
4525,SYNTH-16820,SYNTH-16820,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4526,SYNTH-16829,SYNTH-16829,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4527,SYNTH-16940,SYNTH-16940,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4528,SYNTH-16939,SYNTH-16939,0,32,5e-05,0.0,0.0,0.0,CIN 62%; BUF 8%; SEA 5%
4529,SYNTH-16938,SYNTH-16938,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
4530,SYNTH-16937,SYNTH-16937,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4531,SYNTH-16936,SYNTH-16936,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
4532,SYNTH-16934,SYNTH-16934,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4533,SYNTH-16932,SYNTH-16932,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4534,SYNTH-16878,SYNTH-16878,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
4535,SYNTH-16930,SYNTH-16930,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4536,SYNTH-16928,SYNTH-16928,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
4537,SYNTH-16927,SYNTH-16927,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4538,SYNTH-16926,SYNTH-16926,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 3%
4539,SYNTH-16925,SYNTH-16925,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 7%; SEA 5%
4540,SYNTH-16924,SYNTH-16924,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4541,SYNTH-16923,SYNTH-16923,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
4542,SYNTH-16922,SYNTH-16922,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 4%
4543,SYNTH-16931,SYNTH-16931,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4544,SYNTH-16962,SYNTH-16962,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
4545,SYNTH-16960,SYNTH-16960,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4546,SYNTH-16959,SYNTH-16959,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 7%; SEA 4%
4547,SYNTH-16958,SYNTH-16958,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 6%; SEA 4%
4548,SYNTH-16956,SYNTH-16956,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4549,SYNTH-16955,SYNTH-16955,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 9%; SEA 5%
4550,SYNTH-16954,SYNTH-16954,0,32,5e-05,0.0,0.0,0.0,CIN 66%; BUF 10%; SEA 5%
4551,SYNTH-16953,SYNTH-16953,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4552,SYNTH-16941,SYNTH-16941,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 2%
4553,SYNTH-16951,SYNTH-16951,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4554,SYNTH-16950,SYNTH-16950,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4555,SYNTH-16949,SYNTH-16949,0,32,5e-05,0.0,0.0,0.0,CIN 62%; BUF 9%; SEA 5%
4556,SYNTH-16947,SYNTH-16947,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
4557,SYNTH-16946,SYNTH-16946,0,32,5e-05,0.0,0.0,0.0,CIN 60%; BUF 11%; SEA 5%
4558,SYNTH-16945,SYNTH-16945,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
4559,SYNTH-16944,SYNTH-16944,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
4560,SYNTH-16943,SYNTH-16943,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4561,SYNTH-16952,SYNTH-16952,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4562,SYNTH-16896,SYNTH-16896,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 6%; SEA 4%
4563,SYNTH-16895,SYNTH-16895,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
4564,SYNTH-16894,SYNTH-16894,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
4565,SYNTH-16893,SYNTH-16893,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4566,SYNTH-16892,SYNTH-16892,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 9%; SEA 4%
4567,SYNTH-16891,SYNTH-16891,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
4568,SYNTH-16890,SYNTH-16890,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4569,SYNTH-16889,SYNTH-16889,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
4570,SYNTH-16921,SYNTH-16921,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4571,SYNTH-16887,SYNTH-16887,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
4572,SYNTH-16886,SYNTH-16886,0,32,5e-05,0.0,0.0,0.0,CIN 66%; BUF 8%; SEA 5%
4573,SYNTH-16885,SYNTH-16885,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 8%; SEA 4%
4574,SYNTH-16883,SYNTH-16883,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
4575,SYNTH-16882,SYNTH-16882,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 9%; SEA 4%
4576,SYNTH-16881,SYNTH-16881,0,32,5e-05,0.0,0.0,0.0,CIN 70%; BUF 9%; SEA 4%
4577,SYNTH-16880,SYNTH-16880,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
4578,SYNTH-16879,SYNTH-16879,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4579,SYNTH-16888,SYNTH-16888,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 8%; SEA 5%
4580,SYNTH-16919,SYNTH-16919,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4581,SYNTH-16918,SYNTH-16918,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 5%; SEA 3%
4582,SYNTH-16917,SYNTH-16917,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 9%; SEA 4%
4583,SYNTH-16916,SYNTH-16916,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
4584,SYNTH-16914,SYNTH-16914,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 6%; SEA 3%
4585,SYNTH-16913,SYNTH-16913,0,32,5e-05,0.0,0.0,0.0,CIN 54%; BUF 10%; SEA 6%
4586,SYNTH-16912,SYNTH-16912,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
4587,SYNTH-16910,SYNTH-16910,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
4588,SYNTH-16897,SYNTH-16897,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4589,SYNTH-16908,SYNTH-16908,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
4590,SYNTH-16904,SYNTH-16904,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
4591,SYNTH-16903,SYNTH-16903,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4592,SYNTH-16902,SYNTH-16902,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 9%; SEA 5%
4593,SYNTH-16901,SYNTH-16901,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4594,SYNTH-16900,SYNTH-16900,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4595,SYNTH-16899,SYNTH-16899,0,32,5e-05,0.0,0.0,0.0,CIN 65%; BUF 9%; SEA 5%
4596,SYNTH-16898,SYNTH-16898,0,32,5e-05,0.0,0.0,0.0,CIN 51%; BUF 12%; SEA 6%
4597,SYNTH-16909,SYNTH-16909,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 7%; SEA 2%
4598,SYNTH-16693,SYNTH-16693,0,32,5e-05,0.0,0.0,0.0,CIN 70%; BUF 8%; SEA 4%
4599,SYNTH-16692,SYNTH-16692,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
4600,SYNTH-16691,SYNTH-16691,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4601,SYNTH-16690,SYNTH-16690,0,32,5e-05,0.0,0.0,0.0,CIN 65%; BUF 9%; SEA 5%
4602,SYNTH-16689,SYNTH-16689,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4603,SYNTH-16688,SYNTH-16688,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
4604,SYNTH-16687,SYNTH-16687,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4605,SYNTH-16796,SYNTH-16796,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
4606,SYNTH-16685,SYNTH-16685,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4607,SYNTH-16684,SYNTH-16684,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4608,SYNTH-16683,SYNTH-16683,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 7%; SEA 4%
4609,SYNTH-16682,SYNTH-16682,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4610,SYNTH-16681,SYNTH-16681,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 7%; SEA 4%
4611,SYNTH-16680,SYNTH-16680,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4612,SYNTH-16679,SYNTH-16679,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
4613,SYNTH-16678,SYNTH-16678,0,32,5e-05,0.0,0.0,0.0,CIN 86%; BUF 6%; SEA 2%
4614,SYNTH-16686,SYNTH-16686,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4615,SYNTH-16712,SYNTH-16712,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4616,SYNTH-16711,SYNTH-16711,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 4%
4617,SYNTH-16710,SYNTH-16710,0,32,5e-05,0.0,0.0,0.0,CIN 86%; BUF 6%; SEA 2%
4618,SYNTH-16709,SYNTH-16709,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 4%
4619,SYNTH-16708,SYNTH-16708,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4620,SYNTH-16707,SYNTH-16707,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4621,SYNTH-16706,SYNTH-16706,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 7%; SEA 4%
4622,SYNTH-16705,SYNTH-16705,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
4623,SYNTH-16694,SYNTH-16694,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 8%; SEA 4%
4624,SYNTH-16703,SYNTH-16703,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
4625,SYNTH-16701,SYNTH-16701,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
4626,SYNTH-16700,SYNTH-16700,0,32,5e-05,0.0,0.0,0.0,CIN 61%; BUF 9%; SEA 5%
4627,SYNTH-16699,SYNTH-16699,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
4628,SYNTH-16698,SYNTH-16698,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4629,SYNTH-16697,SYNTH-16697,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
4630,SYNTH-16696,SYNTH-16696,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4631,SYNTH-16695,SYNTH-16695,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4632,SYNTH-16704,SYNTH-16704,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 9%; SEA 5%
4633,SYNTH-16656,SYNTH-16656,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4634,SYNTH-16654,SYNTH-16654,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4635,SYNTH-16653,SYNTH-16653,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4636,SYNTH-16652,SYNTH-16652,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
4637,SYNTH-16651,SYNTH-16651,0,32,5e-05,0.0,0.0,0.0,CIN 63%; BUF 9%; SEA 5%
4638,SYNTH-16650,SYNTH-16650,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
4639,SYNTH-16649,SYNTH-16649,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
4640,SYNTH-16648,SYNTH-16648,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 7%; SEA 4%
4641,SYNTH-16677,SYNTH-16677,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
4642,SYNTH-16645,SYNTH-16645,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
4643,SYNTH-16644,SYNTH-16644,0,32,5e-05,0.0,0.0,0.0,CIN 70%; BUF 8%; SEA 4%
4644,SYNTH-16643,SYNTH-16643,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4645,SYNTH-16642,SYNTH-16642,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 9%; SEA 3%
4646,SYNTH-16641,SYNTH-16641,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 9%; SEA 4%
4647,SYNTH-16640,SYNTH-16640,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4648,SYNTH-16639,SYNTH-16639,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4649,SYNTH-16638,SYNTH-16638,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
4650,SYNTH-16647,SYNTH-16647,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 9%; SEA 3%
4651,SYNTH-16676,SYNTH-16676,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 9%; SEA 3%
4652,SYNTH-16675,SYNTH-16675,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
4653,SYNTH-16674,SYNTH-16674,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4654,SYNTH-16673,SYNTH-16673,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
4655,SYNTH-16672,SYNTH-16672,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
4656,SYNTH-16671,SYNTH-16671,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
4657,SYNTH-16670,SYNTH-16670,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
4658,SYNTH-16669,SYNTH-16669,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
4659,SYNTH-16657,SYNTH-16657,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4660,SYNTH-16666,SYNTH-16666,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
4661,SYNTH-16665,SYNTH-16665,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4662,SYNTH-16664,SYNTH-16664,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
4663,SYNTH-16663,SYNTH-16663,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
4664,SYNTH-16662,SYNTH-16662,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 8%; SEA 5%
4665,SYNTH-16660,SYNTH-16660,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4666,SYNTH-16659,SYNTH-16659,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
4667,SYNTH-16658,SYNTH-16658,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
4668,SYNTH-16668,SYNTH-16668,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
4669,SYNTH-16774,SYNTH-16774,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
4670,SYNTH-16773,SYNTH-16773,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
4671,SYNTH-15903,SYNTH-15903,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
4672,SYNTH-16771,SYNTH-16771,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 9%; SEA 3%
4673,SYNTH-16769,SYNTH-16769,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
4674,SYNTH-16768,SYNTH-16768,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
4675,SYNTH-16767,SYNTH-16767,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 7%; SEA 4%
4676,SYNTH-16713,SYNTH-16713,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4677,SYNTH-16765,SYNTH-16765,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4678,SYNTH-16764,SYNTH-16764,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4679,SYNTH-16763,SYNTH-16763,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
4680,SYNTH-16762,SYNTH-16762,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 4%
4681,SYNTH-16761,SYNTH-16761,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4682,SYNTH-16760,SYNTH-16760,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
4683,SYNTH-16759,SYNTH-16759,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 7%; SEA 4%
4684,SYNTH-16758,SYNTH-16758,0,32,5e-05,0.0,0.0,0.0,CIN 60%; BUF 9%; SEA 5%
4685,SYNTH-16766,SYNTH-16766,0,32,5e-05,0.0,0.0,0.0,CIN 65%; BUF 9%; SEA 5%
4686,SYNTH-16795,SYNTH-16795,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
4687,SYNTH-16792,SYNTH-16792,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
4688,SYNTH-16791,SYNTH-16791,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
4689,SYNTH-16790,SYNTH-16790,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 9%; SEA 4%
4690,SYNTH-16789,SYNTH-16789,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
4691,SYNTH-16787,SYNTH-16787,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 3%
4692,SYNTH-16786,SYNTH-16786,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
4693,SYNTH-16785,SYNTH-16785,0,32,5e-05,0.0,0.0,0.0,CIN 59%; BUF 11%; SEA 5%
4694,SYNTH-16775,SYNTH-16775,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
4695,SYNTH-16783,SYNTH-16783,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
4696,SYNTH-16782,SYNTH-16782,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 2%
4697,SYNTH-16781,SYNTH-16781,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
4698,SYNTH-16780,SYNTH-16780,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4699,SYNTH-16779,SYNTH-16779,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4700,SYNTH-16778,SYNTH-16778,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
4701,SYNTH-16777,SYNTH-16777,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
4702,SYNTH-16776,SYNTH-16776,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
4703,SYNTH-16784,SYNTH-16784,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
4704,SYNTH-16735,SYNTH-16735,0,32,5e-05,0.0,0.0,0.0,CIN 66%; BUF 10%; SEA 4%
4705,SYNTH-16733,SYNTH-16733,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
4706,SYNTH-16732,SYNTH-16732,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
4707,SYNTH-16731,SYNTH-16731,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 9%; SEA 4%
4708,SYNTH-16729,SYNTH-16729,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
4709,SYNTH-16728,SYNTH-16728,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
